,country,year,life_expectancy,adult_mortality,infant_deaths,under_five_deaths,bmi_male,bmi_female,health_expenditure_percentage,total_expenditure,population,gdp_per_capita,income_class,region,sub_region
639,Singapore,2000,77.95,77.69,1.5,2.2,23.7,23.44,3.34,7.39,4027887,23852.84,High income,Asian region,Southeast Asia
640,Slovakia,2015,76.56,111.3,3.0,3.0,27.45,25.67,6.76,11.69,5423801,16390.88,High income,European region,Eastern Europe
641,Slovakia,2014,76.81,109.5,2.9,3.0,27.36,25.62,6.88,12.63,5418649,18719.99,High income,European region,Eastern Europe
642,Slovakia,2013,76.41,111.6,3.0,3.2,27.27,25.57,7.5,12.94,5413393,18276.01,High income,European region,Eastern Europe
643,Slovakia,2012,76.11,116.2,3.1,3.3,27.18,25.52,7.54,13.04,5407579,17498.35,High income,European region,Eastern Europe
644,Slovakia,2011,75.96,120.7,3.4,3.5,27.09,25.48,7.3,12.73,5398384,18509.74,High income,European region,Eastern Europe
645,Slovakia,2010,75.11,122.1,3.4,3.4,27.01,25.43,7.67,12.92,5391428,16908.85,High income,European region,Eastern Europe
646,Slovakia,2009,74.91,129.7,3.5,3.5,26.92,25.38,7.95,12.82,5386406,16597.21,High income,European region,Eastern Europe
647,Slovakia,2008,74.7,134.8,3.4,4.0,26.84,25.34,6.96,14.05,5379233,18753.58,High income,European region,Eastern Europe
648,Slovakia,2007,74.21,138.1,3.4,4.1,26.76,25.29,7.18,13.56,5374622,16106.06,High income,European region,Eastern Europe
649,Slovakia,2006,74.2,136.6,3.7,4.2,26.68,25.25,6.85,12.29,5373054,13170.78,High income,European region,Eastern Europe
650,Slovakia,2005,73.9,139.7,3.9,4.3,26.6,25.21,6.59,12.46,5372807,11690.11,High income,European region,Eastern Europe
651,Slovakia,2004,73.96,137.7,4.1,4.5,26.52,25.18,6.37,13.23,5372280,10691.45,High income,European region,Eastern Europe
652,Slovakia,2003,73.6,143.8,4.2,4.7,26.45,25.14,5.45,11.74,5373374,8731.94,High income,European region,Eastern Europe
653,Slovakia,2002,73.6,145.2,4.7,4.6,26.38,25.12,5.51,10.66,5376912,6564.7,High income,European region,Eastern Europe
654,Slovakia,2001,73.4,145.9,4.8,4.9,26.31,25.09,5.33,10.37,5378867,5722.17,High income,European region,Eastern Europe
655,Slovakia,2000,73.05,147.0,5.0,5.0,26.25,25.07,5.3,8.79,5388720,5426.62,High income,European region,Eastern Europe
656,Slovenia,2015,80.78,74.4,1.5,1.1,26.69,26.66,8.5,12.45,2063531,20890.17,High income,European region,Southern Europe
657,Slovenia,2014,81.08,70.14,1.6,1.3,26.59,26.59,8.5,11.79,2061980,24247.17,High income,European region,Southern Europe
658,Slovenia,2013,80.32,78.43,1.4,1.3,26.5,26.51,8.74,10.2,2059953,23503.28,High income,European region,Southern Europe
659,Slovenia,2012,80.12,81.77,1.7,1.3,26.41,26.44,8.72,12.51,2057159,22641.81,High income,European region,Southern Europe
660,Slovenia,2011,79.97,82.6,1.6,1.1,26.33,26.36,8.54,12.13,2052843,25128.02,High income,European region,Southern Europe
661,Slovenia,2010,79.42,87.36,1.8,1.5,26.24,26.29,8.57,12.35,2048583,23532.48,High income,European region,Southern Europe
662,Slovenia,2009,78.97,90.12,1.9,1.5,26.16,26.22,8.54,12.46,2039669,24792.13,High income,European region,Southern Europe
663,Slovenia,2008,78.77,95.04,2.0,1.5,26.07,26.15,7.85,12.58,2021316,27595.6,High income,European region,Southern Europe
664,Slovenia,2007,78.56,100.5,2.2,1.5,25.99,26.08,7.51,12.15,2018122,23817.89,High income,European region,Southern Europe
665,Slovenia,2006,78.09,103.9,2.3,1.6,25.91,26.01,7.82,12.32,2006868,19672.97,High income,European region,Southern Europe
666,Slovenia,2005,77.61,102.9,2.4,1.5,25.82,25.94,8.0,12.45,2000474,18098.91,High income,European region,Southern Europe
667,Slovenia,2004,77.21,113.1,2.6,1.8,25.74,25.87,7.94,12.26,1997012,17233.14,High income,European region,Southern Europe
668,Slovenia,2003,76.86,118.9,2.9,2.0,25.66,25.81,8.1,12.36,1995733,14849.04,High income,European region,Southern Europe
669,Slovenia,2002,76.01,116.7,3.0,2.0,25.58,25.75,8.02,12.29,1994530,11777.16,High income,European region,Southern Europe
670,Slovenia,2001,75.76,124.0,3.2,2.2,25.5,25.69,7.88,11.41,1992060,10479.76,High income,European region,Southern Europe
671,Slovenia,2000,75.41,121.5,3.3,2.3,25.43,25.63,7.8,11.72,1988925,10201.3,High income,European region,Southern Europe
672,Spain,2015,82.83,58.74,1.9,1.5,27.17,25.02,9.12,14.77,46444832,25754.36,High income,European region,Southern Europe
673,Spain,2014,83.23,58.84,1.9,1.4,27.18,25.1,9.08,14.08,46480882,29513.65,High income,European region,Southern Europe
674,Spain,2013,83.08,60.24,2.1,1.4,27.19,25.19,9.06,13.87,46620045,29077.18,High income,European region,Southern Europe
675,Spain,2012,82.43,62.14,2.1,1.5,27.19,25.27,9.15,13.34,46773055,28322.95,High income,European region,Southern Europe
676,Spain,2011,82.48,65.43,2.0,1.7,27.2,25.35,9.17,14.6,46742697,31677.9,High income,European region,Southern Europe
677,Spain,2010,81.63,66.68,2.1,1.8,27.19,25.43,9.12,14.75,46576897,30532.48,High income,European region,Southern Europe
678,Spain,2009,81.48,68.63,2.0,2.0,27.18,25.5,9.11,14.79,46362946,32169.5,High income,European region,Southern Europe
679,Spain,2008,81.18,72.04,2.1,2.2,27.16,25.56,8.38,14.82,45954106,35510.72,High income,European region,Southern Europe
680,Spain,2007,80.87,74.04,2.2,2.0,27.13,25.61,7.92,14.59,45226803,32591.35,High income,European region,Southern Europe
681,Spain,2006,80.82,75.17,2.4,2.1,27.08,25.66,7.83,14.69,44397319,28389.08,High income,European region,Southern Europe
682,Spain,2005,80.17,77.86,2.5,2.3,27.03,25.7,7.73,14.38,43653155,26429.15,High income,European region,Southern Europe
683,Spain,2004,79.87,79.86,2.5,2.2,26.97,25.74,7.66,14.07,42921895,24907.0,High income,European region,Southern Europe
684,Spain,2003,79.62,83.08,2.6,2.1,26.9,25.77,7.56,14.01,42187645,21510.84,High income,European region,Southern Europe
685,Spain,2002,79.57,82.9,2.6,2.4,26.83,25.79,6.8,12.67,41431558,17106.69,High income,European region,Southern Europe
686,Spain,2001,79.37,84.27,2.6,2.4,26.75,25.8,6.77,12.68,40850412,15369.0,High income,European region,Southern Europe
687,Spain,2000,78.97,86.13,2.7,2.5,26.67,25.81,6.8,12.57,40567864,14749.69,High income,European region,Southern Europe
688,Sweden,2015,82.2,54.42,1.6,1.2,26.82,25.42,10.8,18.39,9799186,51545.48,High income,European region,Northern Europe
689,Sweden,2014,82.25,54.88,1.7,1.2,26.77,25.38,10.95,18.14,9696110,60020.36,High income,European region,Northern Europe
690,Sweden,2013,81.96,55.87,1.5,1.2,26.73,25.34,10.9,17.74,9600379,61126.94,High income,European region,Northern Europe
691,Sweden,2012,81.7,56.17,1.5,1.4,26.68,25.3,10.74,17.73,9519374,58037.82,High income,European region,Northern Europe
692,Sweden,2011,81.8,57.46,1.6,1.3,26.63,25.26,10.42,17.67,9449213,60755.76,High income,European region,Northern Europe
693,Sweden,2010,81.45,57.75,1.5,1.4,26.58,25.22,8.32,13.6,9378126,52869.04,High income,European region,Northern Europe
694,Sweden,2009,81.35,61.1,1.5,1.5,26.52,25.17,8.77,13.81,9298515,46946.96,High income,European region,Northern Europe
695,Sweden,2008,81.1,62.15,1.5,1.4,26.45,25.13,8.21,13.54,9219637,56152.55,High income,European region,Northern Europe
696,Sweden,2007,80.9,63.13,1.7,1.6,26.38,25.08,8.0,13.38,9148092,53700.01,High income,European region,Northern Europe
697,Sweden,2006,80.75,64.15,1.8,1.4,26.31,25.03,8.05,12.98,9080505,46593.6,High income,European region,Northern Europe
698,Sweden,2005,80.55,65.86,2.0,1.6,26.23,24.98,8.15,12.83,9029572,43437.06,High income,European region,Northern Europe
699,Sweden,2004,80.5,66.63,2.0,1.6,26.15,24.93,8.13,12.81,8993531,42821.67,High income,European region,Northern Europe
700,Sweden,2003,80.1,67.65,2.2,1.6,26.06,24.88,8.32,12.85,8958229,37321.8,High income,European region,Northern Europe
701,Sweden,2002,79.85,69.35,2.1,1.6,25.97,24.83,8.21,12.64,8924958,29899.2,High income,European region,Northern Europe
702,Sweden,2001,79.8,71.65,2.3,1.7,25.87,24.77,7.9,12.36,8895960,27247.86,High income,European region,Northern Europe
703,Sweden,2000,79.64,71.94,2.3,1.8,25.77,24.71,7.33,11.67,8872109,29624.91,High income,European region,Northern Europe
704,Switzerland,2015,82.9,49.46,3.0,1.2,26.79,23.84,10.78,10.73,8282396,83806.45,High income,European region,Western Europe
705,Switzerland,2014,83.2,50.05,3.0,1.2,26.74,23.86,10.43,10.65,8188649,88724.99,High income,European region,Western Europe
706,Switzerland,2013,82.8,52.78,3.0,1.1,26.69,23.88,10.38,10.44,8089346,87304.33,High income,European region,Western Europe
707,Switzerland,2012,82.7,53.51,3.0,1.3,26.65,23.9,10.14,11.0,7996861,85836.21,High income,European region,Western Europe
708,Switzerland,2011,82.7,54.21,3.0,1.3,26.6,23.92,10.05,10.73,7912398,90476.76,High income,European region,Western Europe
709,Switzerland,2010,82.25,56.75,3.1,1.3,26.54,23.93,9.93,10.39,7824909,76531.37,High income,European region,Western Europe
710,Switzerland,2009,82.04,59.09,3.1,1.4,26.48,23.95,10.14,9.97,7743831,71568.31,High income,European region,Western Europe
711,Switzerland,2008,81.99,59.2,3.1,1.5,26.42,23.97,9.53,9.78,7647675,74175.19,High income,European region,Western Europe
712,Switzerland,2007,81.74,61.97,3.2,1.5,26.35,23.98,9.42,9.56,7551117,64989.16,High income,European region,Western Europe
713,Switzerland,2006,81.49,63.65,3.1,1.6,26.28,23.99,9.58,9.34,7483934,59011.03,High income,European region,Western Europe
714,Switzerland,2005,81.24,64.61,3.1,1.8,26.21,24.0,10.06,9.39,7437115,56242.89,High income,European region,Western Europe
715,Switzerland,2004,81.09,67.11,3.2,1.8,26.14,24.01,10.23,9.31,7389625,54659.46,High income,European region,Western Europe
716,Switzerland,2003,80.54,70.37,3.2,2.0,26.07,24.02,10.14,9.31,7339001,49335.75,High income,European region,Western Europe
717,Switzerland,2002,80.39,71.54,3.3,2.0,26.0,24.03,9.88,8.84,7284753,42458.74,High income,European region,Western Europe
718,Switzerland,2001,80.18,73.35,3.4,2.2,25.93,24.03,9.46,8.7,7229854,39638.79,High income,European region,Western Europe
719,Switzerland,2000,79.68,76.41,3.5,2.3,25.87,24.03,9.13,7.84,7184250,38865.02,High income,European region,Western Europe
720,Trinidad and Tobago,2015,74.5,152.9,17.6,10.2,26.69,28.75,5.65,8.31,1460177,18508.77,High income,American region,Caribbean
721,Trinidad and Tobago,2014,74.22,152.2,18.2,10.4,26.6,28.62,4.87,7.47,1450661,20473.4,High income,American region,Caribbean
722,Trinidad and Tobago,2013,73.96,150.5,18.6,10.6,26.51,28.49,4.8,7.89,1440729,19927.4,High income,American region,Caribbean
723,Trinidad and Tobago,2012,73.72,146.5,19.1,11.0,26.42,28.36,4.63,7.66,1430377,19110.05,High income,American region,Caribbean
724,Trinidad and Tobago,2011,73.28,152.6,19.6,10.8,26.34,28.24,4.72,8.01,1420020,17910.32,High income,American region,Caribbean
725,Trinidad and Tobago,2010,72.72,159.1,20.1,11.1,26.25,28.11,5.08,8.04,1410296,15711.56,High income,American region,Caribbean
726,Trinidad and Tobago,2009,73.13,165.6,20.5,11.1,26.16,27.99,5.49,7.05,1401191,13682.76,High income,American region,Caribbean
727,Trinidad and Tobago,2008,71.47,174.8,20.8,11.4,26.07,27.86,3.66,6.55,1392803,20011.15,High income,American region,Caribbean
728,Trinidad and Tobago,2007,71.65,168.6,21.0,11.5,25.98,27.74,4.15,7.45,1384861,15627.29,High income,American region,Caribbean
729,Trinidad and Tobago,2006,71.26,169.6,20.9,11.3,25.9,27.62,4.15,5.9,1376919,13340.92,High income,American region,Caribbean
730,Trinidad and Tobago,2005,71.31,175.9,21.1,11.3,25.81,27.49,4.43,8.03,1369075,11673.78,High income,American region,Caribbean
731,Trinidad and Tobago,2004,71.08,179.3,21.0,11.3,25.72,27.37,4.31,8.27,1361172,9756.5,High income,American region,Caribbean
732,Trinidad and Tobago,2003,69.73,184.3,21.0,11.4,25.62,27.24,4.19,8.56,1353548,8352.46,High income,American region,Caribbean
733,Trinidad and Tobago,2002,70.49,182.8,21.2,11.4,25.53,27.11,4.72,8.05,1345964,6692.8,High income,American region,Caribbean
734,Trinidad and Tobago,2001,69.65,192.3,21.0,11.9,25.43,26.98,4.03,7.02,1338567,6592.78,High income,American region,Caribbean
735,Trinidad and Tobago,2000,69.1,193.8,21.0,11.5,25.33,26.84,4.23,6.79,1332203,6120.94,High income,American region,Caribbean
736,United Arab Emirates,2015,79.22,45.14,4.5,4.3,28.1,29.58,3.47,9.07,8916899,41525.14,High income,Asian region,Western Asia (Middle East)
737,United Arab Emirates,2014,79.04,45.21,4.3,4.1,28.02,29.51,3.53,7.78,8835951,46865.96,High income,Asian region,Western Asia (Middle East)
738,United Arab Emirates,2013,78.85,46.4,4.3,4.0,27.93,29.45,3.5,8.53,8751847,45729.61,High income,Asian region,Western Asia (Middle East)
739,United Arab Emirates,2012,78.72,47.74,4.3,3.8,27.84,29.39,3.34,8.53,8664969,44386.79,High income,Asian region,Western Asia (Middle East)
740,United Arab Emirates,2011,78.52,48.94,4.3,3.8,27.76,29.32,3.67,8.53,8575205,42078.61,High income,Asian region,Western Asia (Middle East)
741,United Arab Emirates,2010,78.33,49.69,4.3,3.8,27.67,29.26,3.88,8.53,8481771,35392.26,High income,Asian region,Western Asia (Middle East)
742,United Arab Emirates,2009,78.0,50.85,4.3,3.8,27.59,29.2,4.05,8.53,7992644,31722.59,High income,Asian region,Western Asia (Middle East)
743,United Arab Emirates,2008,77.49,52.43,4.5,3.9,27.5,29.14,2.93,8.53,6988685,45140.77,High income,Asian region,Western Asia (Middle East)
744,United Arab Emirates,2007,77.13,53.99,4.7,4.0,27.42,29.08,2.57,8.53,5872624,43918.38,High income,Asian region,Western Asia (Middle East)
745,United Arab Emirates,2006,76.91,55.5,4.8,4.0,27.34,29.02,2.33,8.53,4898954,45339.59,High income,Asian region,Western Asia (Middle East)
746,United Arab Emirates,2005,76.68,56.9,4.9,4.1,27.27,28.96,2.32,8.38,4280993,42190.55,High income,Asian region,Western Asia (Middle East)
747,United Arab Emirates,2004,76.45,58.37,5.1,4.3,27.19,28.9,2.46,7.94,3993339,37017.74,High income,Asian region,Western Asia (Middle East)
748,United Arab Emirates,2003,76.22,59.9,5.2,4.4,27.11,28.83,2.65,8.09,3813443,32607.37,High income,Asian region,Western Asia (Middle East)
749,United Arab Emirates,2002,74.9,61.37,5.5,4.8,27.03,28.77,2.72,7.8,3633655,30221.97,High income,Asian region,Western Asia (Middle East)
750,United Arab Emirates,2001,74.64,62.81,5.7,4.9,26.95,28.69,2.48,7.58,3454198,29909.01,High income,Asian region,Western Asia (Middle East)
751,United Arab Emirates,2000,74.38,64.29,5.8,5.3,26.87,28.62,2.37,7.57,3275333,31855.5,High income,Asian region,Western Asia (Middle East)
752,United Kingdom of Great Britain and Northern Ireland,2015,80.96,69.04,2.5,1.7,27.45,27.12,9.8,18.73,65116219,44964.39,High income,European region,Northern Europe
753,United Kingdom of Great Britain and Northern Ireland,2014,81.3,68.45,2.6,1.6,27.43,27.09,9.86,18.49,64602298,47439.62,High income,European region,Northern Europe
754,United Kingdom of Great Britain and Northern Ireland,2013,81.0,69.21,2.7,1.7,27.41,27.06,9.87,18.2,64128273,43426.3,High income,European region,Northern Europe
755,United Kingdom of Great Britain and Northern Ireland,2012,80.9,68.85,2.8,1.9,27.38,27.02,9.95,17.68,63700215,42497.34,High income,European region,Northern Europe
756,United Kingdom of Great Britain and Northern Ireland,2011,80.95,71.67,3.0,1.9,27.36,26.99,9.92,17.63,63258810,42109.64,High income,European region,Northern Europe
757,United Kingdom of Great Britain and Northern Ireland,2010,80.4,74.63,3.2,2.0,27.32,26.95,9.93,17.07,62766365,39598.96,High income,European region,Northern Europe
758,United Kingdom of Great Britain and Northern Ireland,2009,80.05,76.53,3.1,2.2,27.28,26.91,10.05,17.29,62276270,38744.13,High income,European region,Northern Europe
759,United Kingdom of Great Britain and Northern Ireland,2008,79.6,78.82,3.3,2.3,27.23,26.86,9.03,16.62,61806995,47396.12,High income,European region,Northern Europe
760,United Kingdom of Great Britain and Northern Ireland,2007,79.45,79.1,3.3,2.3,27.17,26.8,8.62,17.2,61322463,50397.69,High income,European region,Northern Europe
761,United Kingdom of Great Britain and Northern Ireland,2006,79.25,80.26,3.3,2.3,27.11,26.74,8.63,17.27,60846820,44512.46,High income,European region,Northern Europe
762,United Kingdom of Great Britain and Northern Ireland,2005,79.05,80.69,3.4,2.5,27.03,26.68,8.36,16.57,60401206,42104.79,High income,European region,Northern Europe
763,United Kingdom of Great Britain and Northern Ireland,2004,78.75,81.78,3.4,2.6,26.95,26.61,8.31,16.72,59987905,40366.89,High income,European region,Northern Europe
764,United Kingdom of Great Britain and Northern Ireland,2003,78.45,84.69,3.6,2.7,26.86,26.53,8.06,16.36,59647577,34442.69,High income,European region,Northern Europe
765,United Kingdom of Great Britain and Northern Ireland,2002,78.14,85.6,3.6,2.7,26.77,26.44,7.65,16.29,59370479,30077.74,High income,European region,Northern Europe
766,United Kingdom of Great Britain and Northern Ireland,2001,77.99,87.21,3.8,2.7,26.66,26.35,7.34,15.87,59119673,27906.57,High income,European region,Northern Europe
767,United Kingdom of Great Britain and Northern Ireland,2000,77.74,86.46,3.6,2.8,26.56,26.25,7.13,15.6,58892514,28280.93,High income,European region,Northern Europe
768,United States of America,2015,78.69,106.6,3.8,2.8,28.97,29.0,16.49,22.32,320738994,57040.21,High income,American region,North America
769,United States of America,2014,78.84,105.0,3.9,2.9,28.93,28.92,16.2,21.48,318386329,55304.32,High income,American region,North America
770,United States of America,2013,78.74,104.2,3.9,3.0,28.89,28.85,15.99,20.36,316059947,53409.75,High income,American region,North America
771,United States of America,2012,78.74,104.3,3.9,3.0,28.85,28.77,16.12,19.63,313877662,51784.41,High income,American region,North America
772,United States of America,2011,78.64,104.5,3.9,3.1,28.8,28.7,16.14,18.85,311583481,50065.98,High income,American region,North America
773,United States of America,2010,78.54,104.2,3.9,3.3,28.74,28.62,16.2,18.39,309327143,48650.66,High income,American region,North America
774,United States of America,2009,78.39,107.5,4.1,3.1,28.68,28.54,16.2,18.19,306771529,47194.95,High income,American region,North America
775,United States of America,2008,78.04,108.7,4.3,3.1,28.61,28.45,15.21,18.2,304093966,48570.06,High income,American region,North America
776,United States of America,2007,77.99,110.1,4.4,3.2,28.52,28.36,14.92,18.5,301231207,48050.23,High income,American region,North America
777,United States of America,2006,77.69,112.7,4.4,3.2,28.43,28.26,14.71,18.57,298379912,46301.99,High income,American region,North America
778,United States of America,2005,77.49,113.0,4.3,3.3,28.33,28.16,14.58,17.94,295516599,44123.4,High income,American region,North America
779,United States of America,2004,77.49,112.0,4.4,3.2,28.23,28.06,14.55,17.93,292805298,41724.64,High income,American region,North America
780,United States of America,2003,77.04,114.5,4.4,3.5,28.12,27.95,14.51,17.51,290107933,39490.3,High income,American region,North America
781,United States of America,2002,76.94,115.0,4.6,3.5,28.0,27.84,14.0,17.22,287625193,37997.74,High income,American region,North America
782,United States of America,2001,76.84,116.1,4.6,3.6,27.89,27.71,13.17,16.76,284968955,37133.62,High income,American region,North America
783,United States of America,2000,76.64,115.1,4.5,3.7,27.76,27.58,12.49,16.16,282162411,36329.97,High income,American region,North America
784,Uruguay,2015,77.48,115.1,4.9,4.0,27.4,27.47,8.29,19.92,3402818,16950.75,High income,American region,South America
785,Uruguay,2014,77.37,115.0,4.9,4.1,27.28,27.38,8.07,18.82,3391662,18131.58,High income,American region,South America
786,Uruguay,2013,77.24,117.8,4.8,4.6,27.15,27.29,8.12,18.63,3381180,18140.89,High income,American region,South America
787,Uruguay,2012,77.11,118.7,4.9,5.1,27.02,27.2,8.07,18.64,3371133,16087.25,High income,American region,South America
788,Uruguay,2011,76.98,117.7,4.9,5.3,26.9,27.11,7.95,18.49,3361637,14975.56,High income,American region,South America
789,Uruguay,2010,76.86,118.8,4.8,5.9,26.78,27.02,7.91,17.25,3352651,12512.59,High income,American region,South America
790,Uruguay,2009,76.74,119.0,5.1,6.3,26.65,26.94,7.95,17.27,3344156,9780.74,High income,American region,South America
791,Uruguay,2008,76.62,119.6,5.4,6.7,26.54,26.86,8.13,17.33,3336126,9328.07,High income,American region,South America
792,Uruguay,2007,76.5,125.0,5.7,7.0,26.42,26.78,7.49,13.54,3328651,7149.37,High income,American region,South America
793,Uruguay,2006,76.36,119.1,6.3,7.2,26.31,26.7,7.74,13.71,3322282,5942.13,High income,American region,South America
794,Uruguay,2005,76.19,125.6,7.0,7.4,26.2,26.63,7.76,13.28,3317665,5233.46,High income,American region,South America
795,Uruguay,2004,76.01,125.9,7.4,7.9,26.09,26.56,8.3,16.25,3313801,4130.1,High income,American region,South America
796,Uruguay,2003,75.78,126.5,7.7,8.3,25.99,26.49,9.62,18.08,3310202,3638.94,High income,American region,South America
797,Uruguay,2002,75.54,129.6,7.9,8.2,25.9,26.42,9.68,16.74,3306441,4115.15,High income,American region,South America
798,Uruguay,2001,75.28,127.9,8.1,8.4,25.8,26.35,9.8,15.75,3300939,6331.16,High income,American region,South America
799,Uruguay,2000,75.03,134.5,8.2,8.7,25.71,26.28,9.21,14.34,3292224,6932.48,High income,American region,South America
